,Source,Target,Weight
2798,Venus,Goddess,1
2799,Venus,Love,1
2800,Saturn,East,1
2801,Saturn,Italy,1
2802,Saturn,Dwelt,1
2803,Jupiter,East,1
2804,Jupiter,Italy,1
2805,Jupiter,Dwelt,1
2806,Jupiter,Time,1
2807,Crete,Italy,1
2808,Crete,Dwelt,1
2809,Crete,Time,1
2810,Crete,Work,1
2811,Crete,Acorns,1
2812,Crete,Grass,1
2813,Italy,Dwelt,1
2814,Italy,People,1
2815,Italy,Work,1
2816,Italy,Acorns,1
2817,Italy,Grass,1
2818,Italy,Lay,1
2819,Saturn,Name,1
2820,Saturn,Njord,1
2821,Saturn,Reason,1
2822,Njord,Reason,1
2823,Njord,Jupiter,1
2824,Jupiter,Plant,1
2825,Jupiter,Vineyards,1
2826,Jupiter,Sons,1
2827,Jupiter,Races,1
2828,Jupiter,Dardanos,1
2829,Jupiter,Herikon,1
2830,Jupiter,Tros,1
2831,Dardanos,Herikon,1
2832,Dardanos,Tros,1
2833,Dardanos,Ilos,1
2834,Dardanos,Laomedon,1
2835,Dardanos,Father,1
2836,Dardanos,King,1
2837,Dardanos,Priamos,1
2838,Herikon,Tros,1
2839,Herikon,Ilos,1
2840,Herikon,Laomedon,1
2841,Herikon,Father,1
2842,Herikon,King,1
2843,Herikon,Sons,1
2844,Tros,Ilos,1
2845,Tros,Laomedon,1
2846,Tros,Father,1
2847,Tros,King,1
2848,Tros,Sons,1
2849,Ilos,Son,1
2850,Ilos,Laomedon,1
2851,Ilos,Father,1
2852,Ilos,King,1
2853,Ilos,Sons,1
2854,Ilos,Hektor,1
2855,Priamos,Strength,1
2856,Hektor,World,1
2857,Hektor,Strength,1
2858,Hektor,Stature,1
2859,Hektor,Accomplishments,1
2860,Greeks,North,1
2861,Greeks,Regions,1
2862,Greeks,Victors,1
2863,Trojans,Victors,1
2864,Trojans,Greeks,1
2865,Trojans,Gods,1
2866,Greeks,Gods,1
2867,Romans,Things,1
2868,Romans,Days,1
2869,Rome,Romans,1
2870,Rome,Customs,1
2871,Rome,Laws,1
2872,Rome,Trojans,1
2873,Rome,Forefathers,1
2874,Romans,Customs,1
2875,Romans,Laws,1
2876,Romans,Forefathers,1
2877,Romans,Power,1
2878,Trojans,Forefathers,1
2879,Trojans,Power,1
2880,Trojans,Men,1
2881,Trojans,Ages,1
2882,Trojans,Pompey,1
2883,Trojans,Roman,1
2884,Trojans,Chieftain,1
2885,Pompey,Roman,1
2886,Pompey,Chieftain,1
2887,Pompey,Region,1
2888,Pompey,Asia,1
2889,Pompey,Country,1
2890,Roman,Chieftain,1
2891,Roman,Region,1
2892,Roman,Asia,1
2893,Roman,Country,1
2894,Asia,Men,1
2895,Asia,Names,1
2896,Priamos,Odin,1
2897,Priamos,Frigg,1
2898,Priamos,Afterward,1
2899,Priamos,Name,1
2900,Priamos,Frigia,1
2901,Odin,Afterward,1
2902,Odin,Frigia,1
2903,Frigg,Afterward,1
2904,Frigg,Name,1
2905,Frigg,Frigia,1
2906,Frigg,Burg,1
2907,Frigia,Burg,1
2908,Frigia,Odin,1
2909,Frigia,Pride,1
2910,Odin,Pride,1
2911,Odin,Changing,1
2912,Odin,Tongues,1
2913,Troy,Munon,1
2914,Troy,Mennon,1
2915,Troy,Wife,1
2916,Troy,Daughter,1
2917,Troy,Priamos,1
2918,Troy,Troan,1
2919,Troy,Son,1
2920,Munon,Mennon,1
2921,Munon,Wife,1
2922,Munon,Daughter,1
2923,Munon,Priamos,1
2924,Munon,Troan,1
2925,Munon,Son,1
2926,Munon,Tror,1
2927,Mennon,Wife,1
2928,Mennon,Daughter,1
2929,Mennon,Priamos,1
2930,Mennon,Troan,1
2931,Mennon,Son,1
2932,Mennon,Tror,1
2933,Mennon,Thor,1
2934,Priamos,Troan,1
2935,Priamos,Son,1
2936,Priamos,Tror,1
2937,Priamos,Thor,1
2938,Priamos,Thrace,1
2939,Troan,Son,1
2940,Troan,Tror,1
2941,Troan,Thor,1
2942,Troan,Thrace,1
2943,Troan,Duke,1
2944,Tror,Thor,1
2945,Tror,Thrace,1
2946,Tror,Duke,1
2947,Tror,Loricos,1
2948,Thor,Thrace,1
2949,Thor,Duke,1
2950,Thor,Loricos,1
2951,Thor,Winters,1
2952,Thrace,Duke,1
2953,Thrace,Loricos,1
2954,Thrace,Winters,1
2955,Thrace,Father,1
2956,Thrace,Weapons,1
2957,Loricos,Winters,1
2958,Loricos,Father,1
2959,Loricos,Weapons,1
2960,Loricos,Face,1
2961,Loricos,Duke,1
2962,Loricos,Foster-father,1
2963,Loricos,Wife,1
2964,Loricos,Lora,1
2965,Loricos,Glora,1
2966,Loricos,Possession,1
2967,Loricos,Thrace,1
2968,Loricos,Thrudheim,1
2969,Lora,Glora,1
2970,Lora,Possession,1
2971,Lora,Thrace,1
2972,Lora,Thrudheim,1
2973,Lora,Lands,1
2974,Lora,Countries,1
2975,Glora,Possession,1
2976,Glora,Thrace,1
2977,Glora,Thrudheim,1
2978,Glora,Lands,1
2979,Glora,Countries,1
2980,Glora,World,1
2981,Thrace,Thrudheim,1
2982,Thrace,Lands,1
2983,Thrace,Countries,1
2984,Thrace,World,1
2985,Sibyl,None,1
2986,Sibyl,Genealogy,1
2987,Sif,None,1
2988,Sif,Genealogy,1
2989,None,Genealogy,1
2990,None,Sif,1
2991,None,Women,1
2992,None,Hair,1
2993,None,Gold,1
2994,None,Son,1
2995,Sif,Loride,1
2996,Sif,Hloride,1
2997,Loride,Hloride,1
2998,Loride,Father,1
2999,Loride,Henrede,1
3000,Loride,Vingethor,1
3001,Loride,Vingthor,1
3002,Loride,Vingener,1
3003,Loride,Vingner,1
3004,Loride,Moda,1
3005,Henrede,Vingethor,1
3006,Henrede,Vingthor,1
3007,Henrede,Vingener,1
3008,Henrede,Vingner,1
3009,Henrede,Moda,1
3010,Henrede,Mode,1
3011,Henrede,Magi,1
3012,Henrede,Magne,1
3013,Henrede,Kesfet,1
3014,Vingethor,Vingthor,1
3015,Vingethor,Vingener,1
3016,Vingethor,Vingner,1
3017,Vingethor,Moda,1
3018,Vingethor,Mode,1
3019,Vingethor,Magi,1
3020,Vingethor,Magne,1
3021,Vingethor,Kesfet,1
3022,Vingethor,Bedvig,1
3023,Moda,Mode,1
3024,Moda,Magi,1
3025,Moda,Magne,1
3026,Moda,Kesfet,1
3027,Moda,Bedvig,1
3028,Moda,Atra,1
3029,Moda,Annan,1
3030,Moda,Itrman,1
3031,Magi,Magne,1
3032,Magi,Kesfet,1
3033,Magi,Bedvig,1
3034,Magi,Atra,1
3035,Magi,Annan,1
3036,Magi,Itrman,1
3037,Magi,Heremod,1
3038,Magi,Hermod,1
3039,Bedvig,Atra,1
3040,Bedvig,Annan,1
3041,Bedvig,Itrman,1
3042,Bedvig,Heremod,1
3043,Bedvig,Hermod,1
3044,Bedvig,Skjaldun,1
3045,Atra,Annan,1
3046,Atra,Itrman,1
3047,Atra,Heremod,1
3048,Atra,Hermod,1
3049,Atra,Skjaldun,1
3050,Atra,Skjold,1
3051,Atra,Bjaf,1
3052,Annan,Itrman,1
3053,Annan,Heremod,1
3054,Annan,Hermod,1
3055,Annan,Skjaldun,1
3056,Annan,Skjold,1
3057,Annan,Bjaf,1
3058,Annan,Bjar,1
3059,Heremod,Hermod,1
3060,Heremod,Skjaldun,1
3061,Heremod,Skjold,1
3062,Heremod,Bjaf,1
3063,Heremod,Bjar,1
3064,Heremod,Jat,1
3065,Skjaldun,Skjold,1
3066,Skjaldun,Bjaf,1
3067,Skjaldun,Bjar,1
3068,Skjaldun,Jat,1
3069,Skjaldun,Gudolf,1
3070,Skjaldun,Fjarlaf,1
3071,Skjold,Bjaf,1
3072,Skjold,Bjar,1
3073,Skjold,Jat,1
3074,Skjold,Gudolf,1
3075,Skjold,Fjarlaf,1
3076,Bjaf,Bjar,1
3077,Bjaf,Jat,1
3078,Bjaf,Gudolf,1
3079,Bjaf,Fjarlaf,1
3080,Bjaf,Fridleif,1
3081,Bjar,Jat,1
3082,Bjar,Gudolf,1
3083,Bjar,Fjarlaf,1
3084,Bjar,Fridleif,1
3085,Jat,Gudolf,1
3086,Jat,Fjarlaf,1
3087,Jat,Fridleif,1
3088,Jat,Vodin,1
3089,Gudolf,Fjarlaf,1
3090,Gudolf,Fridleif,1
3091,Gudolf,Vodin,1
3092,Fridleif,Vodin,1
3093,Fridleif,Man,1
3094,Fridleif,Wisdom,1
3095,Vodin,Man,1
3096,Vodin,Wisdom,1
3097,Vodin,Accomplishments,1
3098,Vodin,Wife,1
3099,Vodin,Frigida,1
3100,Vodin,Frigg,1
3101,Odin,Wisdom,1
3102,Odin,Accomplishments,1
3103,Odin,Frigida,1
3104,Frigida,Frigg,1
3105,Frigida,Odin,1
3106,Frigida,Power,1
3107,Frigida,Divination,1
3108,Frigida,Wife,1
3109,Frigida,Knowledge,1
3110,Frigg,Power,1
3111,Frigg,Divination,1
3112,Frigg,Knowledge,1
3113,Odin,Divination,1
3114,Turkey,People,1
3115,Turkey,Men,1
3116,Turkey,Women,1
3117,Saxland,Time,1
3118,Saxland,Defense,1
3119,Odin,Veggdegg,1
3120,Veggdegg,King,1
3121,Veggdegg,East,1
3122,Veggdegg,Saxland,1
3123,Veggdegg,Son,1
3124,Veggdegg,Vitrgils,1
3125,Veggdegg,Sons,1
3126,Veggdegg,Ritta,1
3127,Veggdegg,Father,1
3128,East,Saxland,1
3129,East,Son,1
3130,East,Vitrgils,1
3131,East,Sons,1
3132,East,Ritta,1
3133,East,Heingest,1
3134,East,Hengist,1
3135,East,Sigar,1
3136,East,Svebdegg,1
3137,Saxland,Son,1
3138,Saxland,Vitrgils,1
3139,Saxland,Ritta,1
3140,Saxland,Heingest,1
3141,Saxland,Hengist,1
3142,Saxland,Sigar,1
3143,Saxland,Svebdegg,1
3144,Vitrgils,Sons,1
3145,Vitrgils,Ritta,1
3146,Vitrgils,Heingest,1
3147,Vitrgils,Hengist,1
3148,Vitrgils,Sigar,1
3149,Vitrgils,Svebdegg,1
3150,Vitrgils,Svipdag,1
3151,Ritta,Heingest,1
3152,Ritta,Hengist,1
3153,Ritta,Sigar,1
3154,Ritta,Svebdegg,1
3155,Ritta,Svipdag,1
3156,Ritta,Son,1
3157,Ritta,Odin,1
3158,Ritta,Hight,1
3159,Heingest,Hengist,1
3160,Heingest,Sigar,1
3161,Heingest,Father,1
3162,Heingest,Svebdegg,1
3163,Heingest,Svipdag,1
3164,Heingest,Son,1
3165,Heingest,Odin,1
3166,Heingest,Hight,1
3167,Heingest,Beldegg,1
3168,Heingest,Balder,1
3169,Sigar,Father,1
3170,Sigar,Svebdegg,1
3171,Sigar,Svipdag,1
3172,Sigar,Son,1
3173,Sigar,Odin,1
3174,Sigar,Hight,1
3175,Sigar,Beldegg,1
3176,Sigar,Balder,1
3177,Svipdag,Odin,1
3178,Svipdag,Hight,1
3179,Svipdag,Beldegg,1
3180,Svipdag,Balder,1
3181,Svipdag,Land,1
3182,Svipdag,Vestfal,1
3183,Odin,Beldegg,1
3184,Odin,Vestfal,1
3185,Odin,Brander,1
3186,Beldegg,Balder,1
3187,Beldegg,Land,1
3188,Beldegg,Vestfal,1
3189,Beldegg,Brander,1
3190,Beldegg,Frjodigar,1
3191,Balder,Vestfal,1
3192,Balder,Brander,1
3193,Balder,Frjodigar,1
3194,Balder,Froda,1
3195,Vestfal,Brander,1
3196,Vestfal,Frjodigar,1
3197,Vestfal,Froda,1
3198,Vestfal,Frode,1
3199,Vestfal,Freovit,1
3200,Vestfal,Yvigg,1
3201,Brander,Frjodigar,1
3202,Brander,Froda,1
3203,Brander,Frode,1
3204,Brander,Freovit,1
3205,Brander,Yvigg,1
3206,Brander,Gevis,1
3207,Frjodigar,Froda,1
3208,Frjodigar,Frode,1
3209,Frjodigar,Freovit,1
3210,Frjodigar,Yvigg,1
3211,Frjodigar,Gevis,1
3212,Frjodigar,Gave,1
3213,Froda,Frode,1
3214,Froda,Freovit,1
3215,Froda,Yvigg,1
3216,Froda,Gevis,1
3217,Froda,Gave,1
3218,Froda,Odin,1
3219,Freovit,Yvigg,1
3220,Freovit,Gevis,1
3221,Freovit,Gave,1
3222,Freovit,Odin,1
3223,Freovit,Sigge,1
3224,Yvigg,Gevis,1
3225,Yvigg,Gave,1
3226,Yvigg,Odin,1
3227,Yvigg,Sigge,1
3228,Yvigg,Verer,1
3229,Yvigg,Forefathers,1
3230,Gevis,Gave,1
3231,Gevis,Odin,1
3232,Gevis,Sigge,1
3233,Gevis,Verer,1
3234,Gevis,Forefathers,1
3235,Gevis,Land,1
3236,Gave,Odin,1
3237,Gave,Sigge,1
3238,Gave,Verer,1
3239,Gave,Forefathers,1
3240,Gave,Land,1
3241,Gave,Frankland,1
3242,Odin,Sigge,1
3243,Odin,Verer,1
3244,Odin,Forefathers,1
3245,Odin,Frankland,1
3246,Sigge,Son,1
3247,Sigge,Verer,1
3248,Sigge,Forefathers,1
3249,Sigge,Land,1
3250,Sigge,Frankland,1
3251,Sigge,Race,1
3252,Verer,Forefathers,1
3253,Verer,Land,1
3254,Verer,Frankland,1
3255,Verer,Race,1
3256,Frankland,Race,1
3257,Frankland,Volsungs,1
3258,Frankland,Races,1
3259,Volsungs,Races,1
3260,Volsungs,Odin,1
3261,Volsungs,Journey,1
3262,Volsungs,Northward,1
3263,Odin,Northward,1
3264,Odin,Reidgotaland,1
3265,Reidgotaland,Land,1
3266,Reidgotaland,Skjold,1
3267,Skjold,Race,1
3268,Skjold,Dane,1
3269,Skjold,Kings,1
3270,Skjoldungs,Dane,1
3271,Skjoldungs,Kings,1
3272,Skjoldungs,Land,1
3273,Skjoldungs,Hight,1
3274,Skjoldungs,Jutland,1
3275,Skjoldungs,Reidgotaland,1
3276,Skjoldungs,Thereupon,1
3277,Dane,Kings,1
3278,Dane,Land,1
3279,Dane,Hight,1
3280,Dane,Jutland,1
3281,Dane,Reidgotaland,1
3282,Dane,Thereupon,1
3283,Jutland,Reidgotaland,1
3284,Jutland,Thereupon,1
3285,Jutland,Svithjod,1
3286,Jutland,Sweden,1
3287,Jutland,King,1
3288,Reidgotaland,Thereupon,1
3289,Reidgotaland,Svithjod,1
3290,Reidgotaland,Sweden,1
3291,Reidgotaland,King,1
3292,Reidgotaland,Gylfe,1
3293,Svithjod,Gylfe,1
3294,Svithjod,Asiamen,1
3295,Gylfe,Asiamen,1
3296,Asiamen,Odin,1
3297,Asiamen,Things,1
3298,Asiamen,Kingdom,1
3299,Odin,Luck,1
3300,Odin,Path,1
3301,Odin,Sigtuna,1
3302,Sigtuna,Chiefs,1
3303,Sigtuna,Troy,1
3304,Sigtuna,Men,1
3305,Sigtuna,Burg,1
3306,Troy,Burg,1
3307,Troy,Judges,1
3308,Troy,Law,1
3309,Troy,Rights,1
3310,Troy,Thereupon,1
3311,Troy,Sea,1
3312,Turks,Thereupon,1
3313,Turks,Sea,1
3314,Turks,Lands,1
3315,Haleygjatal,Odin,1
3316,Haleygjatal,Son,1
3317,Haleygjatal,Yngve,1
3318,Haleygjatal,Sweden,1
3319,Odin,Yngve,1
3320,Odin,Families,1
3321,Yngve,Sweden,1
3322,Yngve,Families,1
3323,Yngve,Yngvelings,1
3324,Yngve,Asas,1
3325,Yngve,Wives,1
3326,Sweden,Families,1
3327,Sweden,Ynglings,1
3328,Sweden,Yngvelings,1
3329,Sweden,Asas,1
3330,Sweden,Wives,1
3331,Ynglings,Yngvelings,1
3332,Ynglings,Asas,1
3333,Ynglings,Land,1
3334,Ynglings,Sons,1
3335,Ynglings,Families,1
3336,Sweden,Saxland,1
3337,Sweden,Names,1
3338,Sweden,Places,1
3339,Sweden,Towns,1
3340,Saxland,England,1
3341,Saxland,Names,1
3342,Saxland,Places,1
3343,Saxland,Towns,1
3344,England,Names,1
3345,England,Places,1
3346,England,Towns,1
3347,England,Tongue,1
3348,Gylfe,Lands,1
3349,Gylfe,Svithjod,1
3350,Gylfe,Woman,1
3351,Svithjod,Woman,1
3352,Svithjod,Reward,1
3353,Svithjod,Entertainment,1
3354,Gefjun,Jotunheim,1
3355,Gefjun,Oxen,1
3356,Gefjun,Sons,1
3357,Gefjun,Giant,1
3358,Gefjun,Her,1
3359,Jotunheim,Giant,1
3360,Jotunheim,Her,1
3361,Gefjun,Name,1
3362,Seeland,Sea,1
3363,Seeland,Sweden,1
3364,Seeland,Logrinn,1
3365,Seeland,Lake,1
3366,Sweden,Logrinn,1
3367,Logrinn,Sweden,1
3368,Logrinn,Bays,1
3369,Logrinn,Correspond,1
3370,Logrinn,Capes,1
3371,Logrinn,Seeland,1
3372,Lake,Skald,1
3373,Sweden,Capes,1
3374,Sweden,Seeland,1
3375,Sweden,Thus,1
3376,Sweden,Brage,1
3377,Sweden,Skald,1
3378,Sweden,Gefjun,1
3379,Sweden,Glad,1
3380,Seeland,Thus,1
3381,Seeland,Brage,1
3382,Seeland,Skald,1
3383,Brage,Skald,1
3384,Brage,Drew,1
3385,Brage,Gylfe,1
3386,Brage,Land,1
3387,Brage,Denmark,1
3388,Brage,Increase,1
3389,Robbed,Chapter,1
3390,Robbed,Journey,1
3391,Robbed,Asgard,1
3392,Robbed,Man,1
3393,Gylfe,Art,1
3394,Gylfe,Asa-folk,1
3395,Gylfe,Knowledge,1
3396,Thjodolf,Valhal,1
3397,Thjodolf,Shields,1
3398,Thjodolf,Thatchers,1
3399,Thjodolf,Roof,1
3400,Thjodolf,Beams,1
3401,Thjodolf,Burg,1
3402,Thjodolf,Beamed,1
3403,Hvin,Valhal,1
3404,Hvin,Shields,1
3405,Hvin,Roof,1
3406,Hvin,Beams,1
3407,Hvin,Burg,1
3408,Hvin,Beamed,1
3409,Hvin,Gold,1
3410,Valhal,Shields,1
3411,Valhal,Thatchers,1
3412,Valhal,Roof,1
3413,Valhal,Beams,1
3414,Valhal,Burg,1
3415,Valhal,Beamed,1
3416,Gylfe,Swords,1
3417,Gylfe,Air,1
3418,Gylfe,Time,1
3419,Gylfe,Name,1
3420,Gylfe,Ganglere,1
3421,Gylfe,Way,1
3422,Gylfe,Lodgings,1
3423,Gylfe,Night,1
3424,Ganglere,Way,1
3425,Ganglere,Lodgings,1
3426,Ganglere,Night,1
3427,Ganglere,Burg,1
3428,Har,One,1
3429,Har,Throne,1
3430,Har,Thride,1
3431,Jafnhar,Throne,1
3432,Jafnhar,Har,1
3433,Jafnhar,Comer,1
3434,Jafnhar,Errand,1
3435,Thride,Comer,1
3436,Thride,Errand,1
3437,Thride,Food,1
3438,Thride,Drink,1
3439,Thride,Service,1
3440,Har,Errand,1
3441,Har,Food,1
3442,Har,Drink,1
3443,Har,Service,1
3444,Ganglere,Alfather,1
3445,Har,Tongue,1
3446,Har,Asgard,1
3447,Asgard,Alfather,1
3448,Asgard,Herran,1
3449,Asgard,Herjan,1
3450,Asgard,Nikar,1
3451,Herran,Herjan,1
3452,Herran,Nikar,1
3453,Herran,Hnikar,1
3454,Herran,Nikuz,1
3455,Herran,Hnikud,1
3456,Herran,Fjolner,1
3457,Herran,Oske,1
3458,Herjan,Nikar,1
3459,Herjan,Nikuz,1
3460,Herjan,Hnikud,1
3461,Herjan,Oske,1
3462,Herjan,Ome,1
3463,Herjan,Eighth,1
3464,Nikar,Hnikar,1
3465,Nikar,Nikuz,1
3466,Nikar,Hnikud,1
3467,Nikar,Fjolner,1
3468,Nikar,Oske,1
3469,Nikar,Ome,1
3470,Nikar,Biflide,1
3471,Nikar,Biflinde,1
3472,Hnikar,Nikuz,1
3473,Hnikar,Biflide,1
3474,Hnikud,Fjolner,1
3475,Hnikud,Biflide,1
3476,Hnikud,Svidar,1
3477,Hnikud,Svidrer,1
3478,Fjolner,Biflide,1
3479,Fjolner,Svidar,1
3480,Fjolner,Svidrer,1
3481,Fjolner,Vidrer,1
3482,Oske,Biflide,1
3483,Oske,Svidar,1
3484,Oske,Svidrer,1
3485,Oske,Vidrer,1
3486,Oske,Jalg,1
3487,Ome,Biflide,1
3488,Ome,Svidar,1
3489,Ome,Svidrer,1
3490,Ome,Vidrer,1
3491,Ome,Jalg,1
3492,Ome,Ganglere,1
3493,Biflide,Biflinde,1
3494,Biflide,Svidar,1
3495,Biflide,Svidrer,1
3496,Biflide,Vidrer,1
3497,Biflide,Jalg,1
3498,Biflide,Jalk,1
3499,Biflide,Ganglere,1
3500,Biflinde,Svidar,1
3501,Biflinde,Svidrer,1
3502,Biflinde,Vidrer,1
3503,Biflinde,Jalg,1
3504,Biflinde,God,1
3505,Svidar,Svidrer,1
3506,Svidar,Vidrer,1
3507,Svidar,Jalg,1
3508,Svidar,Jalk,1
3509,Svidar,Ganglere,1
3510,Svidar,God,1
3511,Svidrer,Vidrer,1
3512,Svidrer,Jalg,1
3513,Svidrer,Jalk,1
3514,Svidrer,Ganglere,1
3515,Svidrer,God,1
3516,Svidrer,Mighty,1
3517,Vidrer,Jalg,1
3518,Vidrer,Jalk,1
3519,Vidrer,Ganglere,1
3520,Vidrer,God,1
3521,Vidrer,Mighty,1
3522,Jalg,Jalk,1
3523,Jalg,Ganglere,1
3524,Jalg,God,1
3525,Jalg,Mighty,1
3526,Jalg,Har,1
3527,Jalk,God,1
3528,Jalk,Mighty,1
3529,Jalk,Har,1
3530,Ganglere,God,1
3531,Ganglere,Mighty,1
3532,Har,Rules,1
3533,Har,Realm,1
3534,Vingolf,Hand,1
3535,Vingolf,Niflhel,1
3536,Hel,Niflhel,1
3537,Hel,Ganglere,1
3538,Niflhel,World,1
3539,Niflhel,Ganglere,1
3540,Niflhel,Heaven,1
3541,Niflhel,Earth,1
3542,Har,Answer,1
3543,Har,Chapter,1
3544,Har,Creation,1
3545,Said,World,1
3546,Said,Answer,1
3547,Har,Vala,1
3548,Har,Prophecy,1
3549,Har,Nothing,1
3550,Har,Sand,1
3551,Vala,Time,1
3552,Vala,Morning,1
3553,Vala,Nothing,1
3554,Vala,Sand,1
3555,Vala,Sea,1
3556,Vala,Billows,1
3557,Vala,Earth,1
3558,Time,Morning,1
3559,Time,Nothing,1
3560,Time,Sand,1
3561,Time,Sea,1
3562,Time,Billows,1
3563,Time,Earth,1
3564,Time,Nor,1
3565,Earth,Nor,1
3566,Earth,Ginungagap,1
3567,Earth,Grass,1
3568,Earth,Jafnhar,1
3569,Earth,Ages,1
3570,Ginungagap,Grass,1
3571,Ginungagap,Ages,1
3572,Ginungagap,Midst,1
3573,Jafnhar,Ages,1
3574,Jafnhar,Niflheim,1
3575,Jafnhar,Midst,1
3576,Jafnhar,Well,1
3577,Niflheim,Midst,1
3578,Niflheim,Whence,1
3579,Niflheim,Flow,1
3580,Niflheim,Streams,1
3581,Niflheim,Svol,1
3582,Niflheim,Gunnthro,1
3583,Niflheim,Form,1
3584,Niflheim,Fimbul,1
3585,Hvergelmer,Whence,1
3586,Hvergelmer,Flow,1
3587,Hvergelmer,Streams,1
3588,Hvergelmer,Gunnthro,1
3589,Hvergelmer,Form,1
3590,Hvergelmer,Fimbul,1
3591,Hvergelmer,Thul,1
3592,Hvergelmer,Slid,1
3593,Hvergelmer,Hrid,1
3594,Hvergelmer,Sylg,1
3595,Hvergelmer,Ylg,1
3596,Hvergelmer,Leipt,1
3597,Hvergelmer,Gjoll,1
3598,Svol,Form,1
3599,Svol,Fimbul,1
3600,Svol,Thul,1
3601,Svol,Hrid,1
3602,Svol,Sylg,1
3603,Svol,Ylg,1
3604,Svol,Vid,1
3605,Svol,Leipt,1
3606,Svol,Gjoll,1
3607,Gunnthro,Form,1
3608,Gunnthro,Fimbul,1
3609,Gunnthro,Thul,1
3610,Gunnthro,Slid,1
3611,Gunnthro,Hrid,1
3612,Gunnthro,Sylg,1
3613,Gunnthro,Ylg,1
3614,Gunnthro,Vid,1
3615,Gunnthro,Leipt,1
3616,Gunnthro,Gjoll,1
3617,Gunnthro,Gate,1
3618,Form,Fimbul,1
3619,Form,Thul,1
3620,Form,Slid,1
3621,Form,Hrid,1
3622,Form,Sylg,1
3623,Form,Ylg,1
3624,Form,Vid,1
3625,Form,Leipt,1
3626,Form,Gjoll,1
3627,Form,Gate,1
3628,Fimbul,Thul,1
3629,Fimbul,Slid,1
3630,Fimbul,Hrid,1
3631,Fimbul,Sylg,1
3632,Fimbul,Ylg,1
3633,Fimbul,Vid,1
3634,Fimbul,Leipt,1
3635,Fimbul,Gjoll,1
3636,Fimbul,Gate,1
3637,Fimbul,Hel,1
3638,Thul,Slid,1
3639,Thul,Hrid,1
3640,Thul,Sylg,1
3641,Thul,Ylg,1
3642,Thul,Vid,1
3643,Thul,Leipt,1
3644,Thul,Gjoll,1
3645,Thul,Gate,1
3646,Thul,Hel,1
3647,Slid,Hrid,1
3648,Slid,Ylg,1
3649,Slid,Vid,1
3650,Slid,Leipt,1
3651,Slid,Gjoll,1
3652,Slid,Gate,1
3653,Slid,Hel,1
3654,Sylg,Vid,1
3655,Sylg,Leipt,1
3656,Sylg,Gjoll,1
3657,Sylg,Gate,1
3658,Sylg,Hel,1
3659,Sylg,Thride,1
3660,Ylg,Vid,1
3661,Ylg,Leipt,1
3662,Ylg,Gjoll,1
3663,Ylg,Gate,1
3664,Ylg,Hel,1
3665,Ylg,Thride,1
3666,Vid,Leipt,1
3667,Vid,Gjoll,1
3668,Vid,Gate,1
3669,Vid,Hel,1
3670,Vid,Thride,1
3671,Leipt,Gate,1
3672,Leipt,Hel,1
3673,Leipt,Thride,1
3674,Leipt,World,1
3675,Gjoll,Gate,1
3676,Gjoll,Thride,1
3677,Gjoll,World,1
3678,Gjoll,South,1
3679,Hel,Thride,1
3680,Hel,South,1
3681,Hel,Muspelheim,1
3682,Thride,World,1
3683,Thride,South,1
3684,Thride,Dazzling,1
3685,Muspelheim,Stranger,1
3686,Vala,Surt,1
3687,Vala,Fares,1
3688,Vala,Flames,1
3689,Vala,Sword,1
3690,Vala,War-god,1
3691,Vala,Rocks,1
3692,Prophecy,Surt,1
3693,Prophecy,Fares,1
3694,Prophecy,Flames,1
3695,Prophecy,Sword,1
3696,Prophecy,War-god,1
3697,Prophecy,Rocks,1
3698,Surt,Fares,1
3699,Surt,Flames,1
3700,Surt,War-god,1
3701,Surt,Rocks,1
3702,Surt,Dash,1
3703,Rocks,Witches,1
3704,Rocks,Collapse,1
3705,Rocks,Men,1
3706,Rocks,Way,1
3707,Rocks,Hel,1
3708,Rocks,Heavens,1
3709,Rocks,Ganglere,1
3710,Men,Way,1
3711,Men,Hel,1
3712,Men,Heavens,1
3713,Men,Place,1
3714,Men,Races,1
3715,Hel,Heavens,1
3716,Hel,Place,1
3717,Hel,Races,1
3718,Hel,Existence,1
3719,Said,Races,1
3720,Said,Men,1
3721,Said,Replied,1
3722,Replied,Har,1
3723,Replied,Streams,1
3724,Replied,Elivogs,1
3725,Replied,Source,1
3726,Har,Streams,1
3727,Har,Elivogs,1
3728,Har,Source,1
3729,Elivogs,Source,1
3730,Elivogs,Yeast,1
3731,Elivogs,Runs,1
3732,Ginungagap,Part,1
3733,Jafnhar,Part,1
3734,Jafnhar,Ginungagap,1
3735,Jafnhar,North,1
3736,Jafnhar,Thick,1
3737,Jafnhar,Ice,1
3738,Jafnhar,Rime,1
3739,Ginungagap,Rains,1
3740,Ginungagap,Glowing,1
3741,Ginungagap,Thride,1
3742,Ginungagap,Cold,1
3743,Ginungagap,Things,1
3744,Muspelheim,Thride,1
3745,Muspelheim,Cold,1
3746,Muspelheim,Things,1
3747,Thride,Cold,1
3748,Thride,Niflheim,1
3749,Thride,Ginungagap,1
3750,Niflheim,Muspelheim,1
3751,Niflheim,Air,1
3752,Muspelheim,Air,1
3753,Muspelheim,Blasts,1
3754,Ginungagap,Air,1
3755,Ginungagap,Blasts,1
3756,Frost,Giants,1
3757,Frost,Aurgelmer,1
3758,Frost,Prophecy,1
3759,Frost,Vala,1
