,Source,Target,Weight
1063,Ulysses,Toward,3
1064,Thebes,Tow'rs,3
1065,King,Neleus,3
1066,Neptune,Multitudes,3
1067,Atreus,Helen,3
1068,Achilles,Achaia,3
1069,Peleus,Achaia,3
1070,Achilles,Thine,3
1071,Greece,Son,3
1072,Troy,Spear,3
1073,Ajax,Achilles,3
1074,Gods,Greece,3
1075,Jove,Swarm,3
1076,Hero,Day,3
1077,Sirens,Companions,3
1078,Scylla,Sun,3
1079,Aurora,Bark,3
1080,Sirens,Voice,3
1081,Sirens,Meads,3
1082,Deep,Forth,3
1083,Sun,Bark,3
1084,Chief,Art,3
1085,Jove,Crew,3
1086,Jove,Sulphur,3
1087,Jove,Sides,3
1088,Jove,People,3
1089,Chief,Himself,3
1090,Ulysses,Thyself,3
1091,Crete,None,3
1092,Elis,Epeans,3
1093,Athenæan,Pallas,3
1094,Ithaca,Truth,3
1095,Ulysses,Stores,3
1096,Ulysses,Gold,3
1097,Ulysses,Magnificent,3
1098,Ulysses,Years,3
1099,Ulysses,Return'd,3
1100,Ulysses,Staff,3
1101,Gods,Guest,3
1102,Eumæus,Guest,3
1103,Ulysses,Repast,3
1104,Jove,Witness,3
1105,Ulysses,Month,3
1106,Pylus,Ithaca,3
1107,Jove,Truth,3
1108,Ithaca,Answer,3
1109,Ithaca,Bark,3
1110,Gods,Wise,3
1111,Lord,Gods,3
1112,Jove,Whom,3
1113,Ulysses,Mind,3
1114,Gods,Olympus,3
1115,Hero,Eumæus,3
1116,Lord,Eumæus,3
1117,Ulysses,Sake,3
1118,Ulysses,Whither,3
1119,Ulysses,Would'st,3
1120,Menelaus,Board,3
1121,Eumæus,Bark,3
1122,Menelaus,Thy,3
1123,Penelope,Pylus,3
1124,Argos,Thy,3
1125,Hero,Cup,3
1126,Nestor,Kind,3
1127,Menelaus,Fit,3
1128,Pallas,Blood,3
1129,Gods,Beauty,3
1130,Ulysses,Shall,3
1131,Jove,Kind,3
1132,Penelope,Word,3
1133,Penelope,House,3
1134,Ulysses,Swain,3
1135,Jove,House,3
1136,Chiefs,Ithaca,3
1137,Gods,Hand,3
1138,Eumæus,Penelope,3
1139,Pow,Divine,3
1140,Pallas,Slaughter,3
1141,Ulysses,Let,3
1142,Queen,Telemachus,3
1143,Queen,Eumæus,3
1144,Telemachus,Should,3
1145,Polybus,Eurymachus,3
1146,Polybus,Hath,3
1147,Amphinomus,Son,3
1148,Gods,Whom,3
1149,Telemachus,Come,3
1150,Ulysses,Neck,3
1151,Penelope,Arms,3
1152,Telemachus,Death,3
1153,Penelope,Heav,3
1154,Ulysses,Sides,3
1155,Ulysses,Glad,3
1156,Telemachus,Hands,3
1157,Eumæus,Accents,3
1158,Antinoüs,Hast,3
1159,Queen,Hath,3
1160,Ulysses,Others,3
1161,Ulysses,Answer,3
1162,Antinoüs,Hath,3
1163,Penelope,Husband,3
1164,Ulysses,Advice,3
1165,Ithaca,None,3
1166,Ulysses,Peace,3
1167,Antinoüs,Friends,3
1168,Antinoüs,Ulysses,3
1169,Goddess,Icarius,3
1170,Icarius,Penelope,3
1171,Penelope,Beauty,3
1172,Penelope,Whom,3
1173,Greeks,Fame,3
1174,Ulysses,Fame,3
1175,Troy,Fame,3
1176,Irus,Thee,3
1177,Ulysses,Libation,3
1178,Prince,Guest,3
1179,Prince,None,3
1180,Ulysses,Women,3
1181,Ulysses,Anxiety,3
1182,Penelope,Guest,3
1183,Parnassus,Autolycus,3
1184,Parnassus,Sons,3
1185,Autolycus,Mother,3
1186,Euryclea,Daughter,3
1187,Autolycus,Daughter,3
1188,Ulysses,Boar,3
1189,Ulysses,Rings,3
1190,Thund'rer,Jove,3
1191,Ulysses,Herds,3
1192,Ulysses,Ctesippus,3
1193,Lord,Bow,3
1194,Melanthius,Fire,3
1195,Melanthius,Fleeces,3
1196,Melanthius,Form,3
1197,Melanthius,Length,3
1198,God,Aid,3
1199,Ulysses,Door,3
1200,Agelaüs,Suitors,3
1201,Dolius,Arms,3
1202,Mentor,Help,3
1203,Mentor,Friend,3
1204,Ulysses,Counsel,3
1205,Ulysses,Amphimedon,3
1206,Ulysses,Proof,3
1207,Dolius,Sons,3
1208,Dolius,Ulysses,3
1209,Dolius,Hand,3
1210,Gods,Ithaca,2
1211,Ulysses,Mentes,2
1212,Ithaca,Form,2
1213,Ithaca,Mentes,2
1214,Mentes,Suitors,2
1215,Ilium,Ocean,2
1216,Ocean,Toss,2
1217,Sun,Daughter,2
1218,Sun,Divine,2
1219,Jove,Things,2
1220,Jove,Ears,2
1221,Deep,Country,2
1222,Deep,Calypso,2
1223,Goddess,Arms,2
1224,Ithaca,Toils,2
1225,Gods,Pity,2
1226,Gods,Wrath,2
1227,Gods,Shores,2
1228,Ulysses,Æthiopians,2
1229,Ulysses,Mankind,2
1230,Æthiopians,Utmost,2
1231,Æthiopians,Mankind,2
1232,Æthiopians,Eastward,2
1233,Æthiopians,Situate,2
1234,Æthiopians,West,2
1235,Æthiopians,Call,2
1236,Æthiopians,Hecatomb,2
1237,Æthiopians,Bulls,2
1238,West,Call,2
1239,West,Gods,2
1240,Gods,Earth,2
1241,Gods,Slain,2
1242,Jove,Slain,2
1243,Sire,Heav,2
1244,Sire,Orestes,2
1245,Sire,Thought,2
1246,Immortals,Pow'rs,2
1247,Fate,Force,2
1248,Fate,Atrides,2
1249,Atrides,Took,2
1250,King,Queen,2
1251,Hermes,Whom,2
1252,Pallas,Supreme,2
1253,Jove,Saturnian,2
1254,Ocean,Goddess,2
1255,Ocean,Daughter,2
1256,Jove,Achaia,2
1257,Jove,Troy,2
1258,Troy,Thee,2
1259,Troy,Jove,2
1260,Troy,Cloud-assembler,2
1261,Troy,God,2
1262,Jove,God,2
1263,Jove,Word,2
1264,God,Belov,2
1265,God,Him,2
1266,Ulysses,Excels,2
1267,Him,Wisdom,2
1268,Neptune,Cyclops,2
1269,Neptune,Sake,2
1270,Neptune,Eye,2
1271,Neptune,Ulysses,2
1272,Cyclops,Polypheme,2
1273,Cyclops,Whom,2
1274,Cyclops,Eye,2
1275,Cyclops,Him,2
1276,Cyclops,Bore,2
1277,Ulysses,Ocean,2
1278,Phorcys,Deep,2
1279,Phorcys,Shores,2
1280,Ocean,Deep,2
1281,Neptune,Pow,2
1282,Gods,Jupiter,2
1283,Immortals,Isle,2
1284,Ulysses,Argicide,2
1285,Ulysses,Messenger,2
1286,Ogygia,Isle,2
1287,Calypso,Ulysses,2
1288,Calypso,Chief,2
1289,Calypso,Ithaca,2
1290,Chief,Repair,2
1291,Chief,Myself,2
1292,Chief,Force,2
1293,Ithaca,Force,2
1294,Ithaca,Council,2
1295,Achaians,Home,2
1296,Achaians,Day,2
1297,Sparta,Pylus,2
1298,Sire,Name,2
1299,Goddess,Anger,2
1300,Heroes,Hall,2
1301,Ulysses,Vestibule,2
1302,Ithaca,Spear,2
1303,Ithaca,Chief,2
1304,Mentes,Chief,2
1305,Chief,Isle,2
1306,Chief,Palace,2
1307,Telemachus,Thought,2
1308,Telemachus,Sire,2
1309,Sire,Perchance,2
1310,Hero,Honour,2
1311,Goddess,Forth,2
1312,Minerva,Share,2
1313,Minerva,Love,2
1314,Pallas,Spear,2
1315,Phemius,Hand,2
1316,Phemius,Suitors,2
1317,Pallas,Others,2
1318,Pallas,Friend,2
1319,Goddess,Friend,2
1320,Pallas,Cærulean-eyed,2
1321,Pallas,Truth,2
1322,Pallas,Offspring,2
1323,Pallas,Chief,2
1324,Goddess,Truth,2
1325,Goddess,Behold,2
1326,Goddess,War,2
1327,Hero,City,2
1328,Sire,Chief,2
1329,Gods,Resides,2
1330,Gods,Teach,2
1331,Gods,Prophet,2
1332,Son,Ulysses,2
1333,Sire,Him,2
1334,Troy,Discrete,2
1335,Princes,Him,2
1336,Achaia,Saw,2
1337,Achaia,Voice,2
1338,Ulysses,Discrete,2
1339,Pallas,Return'd,2
1340,Pallas,Race,2
1341,Pallas,Gods,2
1342,Pallas,Grace,2
1343,Pallas,Penelope,2
1344,Gods,Grace,2
1345,Gods,Penelope,2
1346,Penelope,Throng,2
1347,Penelope,Whence,2
1348,Behold,Banquet,2
1349,Telemachus,People,2
1350,Ulysses,Presence,2
1351,Ulysses,Virtue,2
1352,Ulysses,Cast,2
1353,Ilium,Troy,2
1354,Ilium,Tomb,2
1355,Ilium,Ev'ry,2
1356,Greeks,Glory,2
1357,Gods,Beside,2
1358,Gods,Isles,2
1359,Gods,Dulichium,2
1360,Gods,Zacynthus,2
1361,Dulichium,Mother,2
1362,Dulichium,Seek,2
1363,Dulichium,Marriage,2
1364,Ithaca,Marriage,2
1365,Ithaca,Rites,2
1366,Ithaca,Refuses,2
1367,Ithaca,Absolute,2
1368,Ephyre,Drug,2
1369,Ulysses,Drug,2
1370,Ulysses,Brazen,2
1371,Ulysses,Keen,2
1372,Chiefs,Gods,2
1373,Gods,Purpose,2
1374,Sire,Thee,2
1375,Sire,Source,2
1376,Sire,Notice,2
1377,Jove,Source,2
1378,Jove,Notice,2
1379,Jove,First,2
1380,Pylus,Thence,2
1381,Nestor,Thence,2
1382,Nestor,Host,2
1383,Sparta,Menelaus,2
1384,Menelaus,Greece,2
1385,Agamemnon,Friend,2
1386,Telemachus,Words,2
1387,Pallas,Return,2
1388,Sire,Than,2
1389,God,Repair,2
1390,Hero,Suitors,2
1391,Hero,Song,2
1392,Hero,Bard,2
1393,Ilium,Palace,2
1394,Pallas,Song,2
1395,Pallas,Celestial,2
1396,Icarius,Meantime,2
1397,Lord,Side,2
1398,Lord,Telemachus,2
1399,Greece,Thee,2
1400,Achaians,Ulysses,2
1401,Ulysses,Shades,2
1402,Minerva,Her,2
1403,Telemachus,Course,2
1404,Gods,Retribution,2
1405,Jove,Retribution,2
1406,Jove,Shall,2
1407,Jove,Doom,2
1408,Jove,Blood,2
1409,Jove,Ask,2
1410,Antinoüs,Spake,2
1411,Antinoüs,Thy,2
1412,Antinoüs,Jove,2
1413,Eupithes,Gods,2
1414,Gods,Forbid,2
1415,Jove,Realm,2
1416,Ithaca,Thine,2
1417,Antinoüs,Thee,2
1418,Jove,Men,2
1419,Jove,Others,2
1420,Kings,Ulysses,2
1421,King,Ulysses,2
1422,Polybus,Thy,2
1423,Chief,Gods,2
1424,Chief,Right,2
1425,Sire,Approach,2
1426,Chief,Heart,2
1427,Goddess,Eve,2
1428,Telemachus,Hall,2
1429,Telemachus,Sage,2
1430,Euryclea,Torch,2
1431,Euryclea,Sire,2
1432,Euryclea,Ops,2
1433,Euryclea,Pisenor,2
1434,Ops,Pisenor,2
1435,Ops,Son,2
1436,Laertes,Wife,2
1437,Telemachus,Night,2
1438,Telemachus,Shore,2
1439,Telemachus,Argument,2
1440,Pallas,Shore,2
1441,Pallas,Greecians,2
1442,Greecians,Ulysses,2
1443,Suitors,Ulysses,2
1444,Ulysses,Ship,2
1445,Ulysses,Things,2
1446,Minerva,Mother,2
1447,Goddess,Bed,2
1448,East,Faulchion,2
1449,Ulysses,Athwart,2
1450,Ulysses,Faulchion,2
1451,Ulysses,Savage,2
1452,Chief,Ilium,2
1453,Cyclops,Three,2
1454,Ithaca,Hath,2
1455,Jove,Omen,2
1456,Chief,Host,2
1457,Sire,Icarius,2
1458,Sire,Portion,2
1459,Immortals,Jove,2
1460,Jove,Cease,2
1461,Ulysses,Anger,2
1462,Ulysses,Whose,2
1463,Sire,Whose,2
1464,Hereafter,House,2
1465,Greecians,Message,2
1466,Hero,Else,2
1467,Queen,Request,2
1468,Queen,Thenceforth,2
1469,Queen,Day,2
1470,Queen,Web,2
1471,Queen,Aid,2
1472,Queen,Torches,2
1473,Greecians,Train,2
1474,Greeks,Shall,2
1475,Sire,Mother,2
1476,Sire,Beside,2
1477,Wisest,Account,2
1478,Telemachus,Turn,2
1479,Thund'rer,Side,2
1480,Turn,Side,2
1481,Chiefs,Throng,2
1482,Hero,Antient,2
1483,Hero,Offspring,2
1484,Hero,Mastor,2
1485,Halitherses,Mastor,2
1486,Mastor,Men,2
1487,Ithaca,Ear,2
1488,Ulysses,Henceforth,2
1489,Ulysses,Absent,2
1490,Ithaca,Means,2
1491,Ulysses,Greeks,2
1492,Ulysses,Loss,2
1493,Greeks,People,2
1494,Troy,People,2
1495,Thy,Hath,2
1496,_thee_,Thou,2
1497,Waste,Day,2
1498,Telemachus,Suitor,2
1499,Telemachus,Illustrious,2
1500,Pylus,Word,2
1501,Sire,Lips,2
1502,Sire,Man,2
1503,Chief,Hear,2
1504,Chief,King,2
1505,Ulysses,Sit,2
1506,Hero,People,2
1507,Liocritus,Suitors,2
1508,Mentor,Suitors,2
1509,Ithaca,Penelope,2
1510,Mentor,Halytherses,2
1511,Mentor,Friends,2
1512,Halytherses,Friends,2
1513,Sire,Voyage,2
1514,Thence,Deep,2
1515,Deep,Pallas,2
1516,Pallas,Pray'd,2
1517,Pallas,Voyage,2
1518,Goddess,Beneath,2
1519,Goddess,Roof,2
1520,Deep,Sire,2
1521,Sire,Suitors,2
1522,Sire,Suit,2
1523,Mentor,Shalt,2
1524,Sire,Thy,2
1525,Sire,Are,2
1526,Ithaca,Delay,2
1527,Pylus,Antinoüs,2
1528,Sire,Mind,2
1529,Pylus,Vain,2
1530,Antinoüs,Sides,2
1531,Telemachus,Sparta,2
1532,Ulysses,Planks,2
1533,Euryclea,Whom,2
1534,Telemachus,Address'd,2
1535,Telemachus,Nurse,2
1536,Ulysses,Mill,2
1537,Ulysses,Mention,2
1538,Pylus,Hear,2
1539,Sire,Return,2
1540,Sire,Child,2
1541,Hero,Wealth,2
1542,Deep,End,2
1543,Telemachus,Courage,2
1544,Telemachus,Twelve,2
1545,Pallas,Thoughts,2
1546,Pallas,Semblance,2
1547,Goddess,Thoughts,2
1548,Noëmon,Son,2
1549,Noëmon,Phronius,2
1550,Noëmon,Bark,2
1551,Phronius,Bark,2
1552,Pallas,Dews,2
1553,Pallas,Slumber,2
1554,Goddess,Eye,2
1555,Mentor,Oars,2
1556,Mentor,Sit,2
1557,Mentor,Fellow-voyagers,2
1558,Minerva,Steps,2
1559,Minerva,Whom,2
1560,Pallas,Board,2
1561,Deep,People,2
1562,Deep,Hand,2
1563,Gods,Had,2
1564,Minerva,Night,2
1565,Minerva,Dawn,2
1566,Jove,Galley,2
1567,Jove,Dawn,2
1568,Jove,Flood,2
1569,Ulysses,Nestor,2
1570,Greecians,Troy,2
1571,Troy,Menelaus,2
1572,Ulysses,Menelaus,2
1573,Ulysses,Discovers,2
1574,Menelaus,Nestor,2
1575,Minerva,Forth,2
1576,Goddess,Nestor,2
1577,Telemachus,Pisistratus,2
1578,Sparta,Nestor,2
1579,Sparta,Son,2
1580,Nestor,Sun,2
1581,Nestor,Lucid,2
1582,Nestor,Waves,2
1583,Nestor,Ascended,2
1584,Nestor,Brazen,2
1585,Nestor,Vault,2
1586,Nestor,Light,2
1587,Nestor,Earth,2
1588,Nestor,Heav,2
1589,God,Forth,2
1590,Pallas,Whom,2
1591,Pallas,Fear,2
1592,Goddess,Fear,2
1593,Telemachus,Mentor,2
1594,Chief,Shame,2
1595,Chief,Man,2
1596,Goddess,Wilt,2
1597,Pow'rs,Nestor,2
1598,Nestor,Tending,2
1599,Nestor,Spits,2
1600,Chief,Wine,2
1601,Sire,Cup,2
1602,King,Pray,2
1603,Ocean,Neptune,2
1604,Ocean,Thou,2
1605,Ocean,Hast,2
1606,Ocean,Pray,2
1607,Neptune,Thou,2
1608,Neptune,Hast,2
1609,Neptune,Pray,2
1610,Sov'reign,Neptune,2
1611,Telemachus,Banquet,2
1612,Nestor,Guests,2
1613,Chief,Whence,2
1614,Deep,Answer,2
1615,Pallas,Arm,2
1616,Pallas,Nestor,2
1617,Nestor,Sire,2
1618,Sire,Thou,2
1619,Sire,Whence,2
1620,Neleus,Glory,2
1621,Neleus,Greece,2
1622,Neleus,Whence,2
1623,Greece,Whence,2
1624,Ithaca,Neritus,2
1625,Troy,Chiefs,2
1626,Chiefs,Jove,2
1627,Chiefs,Hath,2
1628,Ilium,Jove,2
1629,Ilium,None,2
1630,Sire,None,2
1631,Sire,Heard,2
1632,Deep,Dread,2
1633,Greeks,Hast,2
1634,Greeks,Pity,2
1635,Sire,E'er,2
1636,Sire,Performance,2
1637,Sire,Deed,2
1638,Sire,Ilium,2
1639,Sire,Fight,2
1640,Ilium,Fidelity,2
1641,Ilium,Nestor,2
1642,Nestor,Young,2
1643,Achaians,Achilles,2
1644,Deep,Which,2
1645,Ajax,Peleus,2
1646,Peleus,Patroclus,2
1647,Gods,Council,2
1648,Gods,Brave,2
1649,Gods,Foot,2
1650,Gods,Fight,2
1651,Achaians,Tale,2
1652,Jove,Wiles,2
1653,Sire,Speech,2
1654,Priam,Sack,2
1655,Priam,Jove,2
1656,Greeks,Board,2
1657,Greeks,Gods,2
1658,Greeks,Argive,2
1659,Greeks,Host,2
1660,Jove,Were,2
1661,Pallas,Just,2
1662,Greeks,Cause,2
1663,Menelaus,Counsel,2
1664,Troy,Pallas,2
1665,Pallas,Sacrifice,2
1666,Greeks,Woe,2
1667,Jove,Prepar,2
1668,Agamemnon,Neptune,2
1669,Atreus,Course,2
1670,Deep,Gods,2
1671,King,Atreus,2
1672,King,Troy,2
1673,Chief,Course,2
1674,Chief,Troy,2
1675,Chief,Evil,2
1676,Atreus,Troy,2
1677,Atreus,Gods,2
1678,Troy,Thence,2
1679,Gods,Fleet,2
1680,Hero,Length,2
1681,Hero,Way,2
1682,Menelaus,Length,2
1683,Chios,Heights,2
1684,Chios,Mimas,2
1685,Chios,Sign,2
1686,Mimas,Sign,2
1687,Jove,Vouchsafed,2
1688,Neptune,Day,2
1689,Argos,Pylus,2
1690,Pylus,Thus,2
1691,Jove,Greecians,2
1692,Myrmidons,Brave,2
1693,Neoptolemus,Son,2
1694,Achilles,Hath,2
1695,Idomeneus,Crete,2
1696,Crete,Followers,2
1697,Agamemnon,Hath,2
1698,Agamemnon,Death,2
1699,Telemachus,Sons,2
1700,Nestor,Achaia,2
1701,Neleus,Sons,2
1702,Gods,Deeds,2
1703,Gods,Might,2
1704,Gods,Thread,2
1705,Gods,Nestor,2
1706,Nestor,Palace,2
1707,Pallas,Love,2
1708,Minerva,Dream,2
1709,Pallas,View,2
1710,Pallas,Kind,2
1711,Telemachus,Return'd,2
1712,Telemachus,Accomplishment,2
1713,Telemachus,Event,2
1714,Telemachus,Would,2
1715,Pallas,Word,2
1716,God,Ease,2
1717,God,Remote,2
1718,Agamemnon,Ægisthus,2
1719,Mentor,Hath,2
1720,God,Atrides,2
1721,God,Wide-ruling,2
1722,Neleus,Death,2
1723,Argos,Chief,2
1724,Thy,Menelaus,2
1725,Hero,Greeks,2
1726,Hero,Had,2
1727,Ilium,Had,2
1728,Greeks,Far,2
1729,Greeks,Town,2
1730,Greece,Ilium,2
1731,Ilium,Argos,2
1732,Agamemnon,Mind,2
1733,Troy,Shore,2
1734,Troy,Slew,2
1735,Menelaus,None,2
1736,Menelaus,Time,2
1737,Menelaus,Friend,2
1738,Mycenæ,Orestes,2
1739,Athens,Orestes,2
1740,Menelaus,Home,2
1741,Menelaus,Whence,2
1742,Menelaus,Ask,2
1743,Menelaus,Truth,2
1744,Gods,Sun,2
1745,Gods,Hands,2
1746,Jove,Heralds,2
1747,Gods,Would,2
1748,Telemachus,Board,2
1749,Jove,Vessel,2
1750,Ulysses,Heav,2
1751,Pallas,Hence,2
1752,Telemachus,Sake,2
1753,Goddess,Antient,2
1754,Telemachus,Shalt,2
1755,Telemachus,Nor,2
1756,Gods,Charge,2
1757,Pow'rs,Pallas,2
1758,Pallas,Myself,2
1759,Greecians,Thou,2
1760,Greecians,Sons,2
1761,Sire,Sons,2
1762,Queen,Name,2
1763,Nestor,Pray,2
1764,Nestor,Abode,2
1765,Pallas,Abode,2
1766,Senior,Libation,2
1767,Jove,Libation,2
1768,Jove,Pray,2
1769,Nestor,Beside,2
1770,Queen,Daughter,2
1771,Aurora,Bed,2
1772,Aurora,Nestor,2
1773,Had,Stones,2
1774,East,Nestor,2
1775,Nestor,Resplendent,2
1776,Stratius,Aretus,2
1777,Perseus,Nestor,2
1778,Pisistratus,Telemachus,2
1779,Pisistratus,Nestor,2
1780,Nestor,Side,2
1781,Hero,First,2
1782,Hero,Hath,2
1783,Gods,Order,2
1784,Minerva,Haste,2
1785,Echephron,Hand,2
1786,Aretus,Hand,2
1787,Nestor,Consort,2
1788,Nestor,Chaste,2
1789,Nestor,Eurydice,2
1790,Nestor,Daughter,2
1791,Nestor,Eldest-born,2
1792,Nestor,Clymenus,2
1793,Nestor,Shrill,2
1794,God,Seat,2
1795,God,Share,2
1796,Telemachus,Steeds,2
1797,Chief,Haste,2
1798,Nestor,Lash,2
1799,Nestor,Coursers,2
1800,Nestor,Pylus,2
1801,Pheræ,Diocles,2
1802,Pheræ,Sire,2
1803,Pheræ,Orsilochus,2
1804,Pheræ,Alpheus,2
1805,Diocles,Sire,2
1806,Diocles,Orsilochus,2
1807,Diocles,Alpheus,2
1808,Diocles,Aurora,2
1809,Diocles,Daughter,2
1810,Alpheus,Aurora,2
1811,Alpheus,Daughter,2
1812,Alpheus,Dawn,2
1813,Alpheus,Look,2
1814,Alpheus,East,2
1815,Aurora,Steeds,2
1816,Aurora,Chariot,2
1817,East,Steeds,2
1818,East,Chariot,2
1819,East,Vestibule,2
1820,Nestor,Royal,2
1821,Pisistratus,Palace,2
1822,Proteus,Father,2
1823,Proteus,Calypso,2
1824,Calypso,Life,2
1825,Lacedæmon,Vale,2
1826,Lacedæmon,House,2
1827,Lacedæmon,Menelaus,2
1828,Menelaus,Banquet,2
1829,Achilles,Troy,2
1830,Gods,City,2
1831,Myrmidons,Age,2
1832,Menelaus,Brave,2
1833,Menelaus,Child,2
1834,Menelaus,Mother,2
1835,Megapenthes,Helen,2
1836,Gods,Form,2
1837,Gods,Venus,2
1838,Helen,Who,2
1839,Menelaus,Sat,2
1840,Eteoneus,Menelaus,2
1841,Menelaus,News,2
1842,Lord,Accents,2
1843,Lord,Heav,2
1844,Lord,Guests,2
1845,Menelaus,Guests,2
1846,Jove,Steeds,2
1847,Menelaus,Eteoneus,2
1848,Hero,Child,2
1849,Jove,Their,2
1850,King,Sun,2
1851,King,Length,2
1852,Menelaus,Maidens,2
1853,Menelaus,Side,2
1854,Menelaus,Pure,2
1855,Menelaus,Water,2
1856,Chiefs,Base,2
1857,Nestor,Others,2
1858,Pisistratus,Friend,2
1859,Jove,Wealth,2
1860,Jove,Immense,2
1861,Jove,Menelaus,2
1862,Jove,Speech,2
1863,Jove,Accents,2
1864,Menelaus,Speech,2
1865,Menelaus,Accents,2
1866,Jove,Display,2
1867,Cyprus,Land,2
1868,Cyprus,Reach,2
1869,Greeks,Argos,2
1870,Greeks,Slaughter,2
1871,Achaia,Was,2
1872,Achaia,Woe,2
1873,Ulysses,Lot,2
1874,Ulysses,Was,2
1875,Ulysses,Absence,2
1876,Penelope,Father,2
1877,Menelaus,Gifts,2
1878,Menelaus,Hand,2
1879,Helen,Spindle,2
1880,Helen,Basket,2
1881,Helen,Lay,2
1882,Jove,Woman,2
1883,Greecians,Ilium,2
1884,Ilium,Battle,2
1885,Ilium,Menelaus,2
1886,Menelaus,Feet,2
1887,Ulysses,Sufferings,2
1888,Atrides,Truth,2
1889,Atrides,Thou,2
1890,God,Chief,2
1891,Chief,Word,2
1892,Hero,Reach,2
1893,Gods,Sake,2
1894,Jove,Argos,2
1895,Deep,Beside,2
1896,Deep,City,2
1897,Argos,City,2
1898,Argos,Palace,2
1899,Hero,Sake,2
1900,Gods,Desire,2
1901,Helen,Jove,2
1902,Helen,Daughter,2
1903,Helen,Telemachus,2
1904,Helen,Menelaus,2
1905,Helen,Son,2
1906,Nestor,Thee,2
1907,Hero,Locks,2
1908,Hero,Man,2
1909,Jove,Giv,2
1910,Menelaus,Feast,2
1911,Jove,Pleases,2
1912,Jove,Assigns,2
1913,Jove,Ease,2
1914,Ulysses,Wounds,2
1915,Achaia,City,2
1916,Troy,Greeks,2
1917,Greeks,Camp,2
1918,Trojan,Women,2
1919,Achaians,Heart,2
1920,Lord,Her,2
1921,Lord,Helen,2
1922,Lord,Hast,2
1923,Greece,Plain,2
1924,Ulysses,Design,2
1925,Ulysses,Lips,2
1926,Telemachus,Hard,2
1927,Atrides,Prince,2
1928,Menelaus,Prince,2
1929,Hero,Atrides,2
1930,Hero,Beside,2
1931,God,Cause,2
1932,Lacedæmon,Telemachus,2
1933,Telemachus,News,2
1934,Telemachus,Are,2
1935,Atrides,Palace,2
1936,Sire,Fields,2
1937,Menelaus,Bed,2
1938,Pallas,Apollo,2
1939,Pallas,Lesbos,2
1940,Pallas,Philomelides,2
1941,Lesbos,Philomelides,2
1942,Lesbos,Achaia,2
1943,Lesbos,Sons,2
1944,Lesbos,Ulysses,2
1945,Philomelides,Achaia,2
1946,Philomelides,Sons,2
1947,Philomelides,Ulysses,2
1948,Philomelides,Short,2
1949,Philomelides,Life,2
1950,Philomelides,Bitter,2
1951,Achaia,Short,2
1952,Achaia,Life,2
1953,Achaia,Nuptials,2
1954,Achaia,Enquiries,2
1955,Ulysses,Short,2
1956,Ulysses,Theirs,2
1957,Ulysses,Enquiries,2
1958,Ulysses,Indirect,2
1959,Ulysses,Evade,2
1960,Antient,Gods,2
1961,Gods,Hecatombs,2
1962,Ægypt,Voyage,2
1963,Deep,Followers,2
1964,Goddess,Art,2
1965,Pow'rs,Prison,2
1966,Immortals,Things,2
1967,Immortals,God,2
1968,Immortals,Course,2
1969,Immortals,Forbids,2
1970,Immortals,Country,2
1971,Immortals,Deep,2
1972,God,Course,2
1973,God,Forbids,2
1974,God,Hence,2
1975,God,Country,2
1976,Deep,Immortal,2
1977,Goddess,Immortal,2
1978,Goddess,Shores,2
1979,Deep,Neptune,2
1980,God,Heav'ns,2
1981,Gods,Hence,2
1982,Aurora,Shore,2
1983,Ocean,Meantime,2
1984,Ocean,Sire,2
1985,Deep,God,2
1986,Seer,Thou,2
1987,Gods,Gales,2
1988,Ægypt,Thou,2
1989,Troy,Barks,2
1990,Troy,Arms,2
1991,Troy,City,2
1992,Pallas,Frenzy,2
1993,Pallas,Billows,2
1994,Gods,Despight,2
1995,Gods,Hearing,2
1996,Gods,Rock,2
1997,Gyræan,Part,2
1998,Deep,Thyestes,2
1999,Lord,People,2
2000,Lord,Rest,2
2001,Lord,Ithaca,2
2002,Lord,Guest,2
2003,Calypso,None,2
2004,Menelaus,Death,2
2005,Menelaus,Argos,2
2006,Jove,Ordains,2
2007,Gods,Dwells,2
2008,Jove,Billowy,2
2009,Deep,Sail,2
2010,Deep,Seats,2
2011,Gods,Agamemnon,2
2012,Gods,Ships,2
2013,Greece,Days,2
2014,Gods,Cup,2
2015,Ithaca,Menelaus,2
2016,Ithaca,Cheek,2
2017,Vulcan,Hero,2
2018,Vulcan,Phædimus,2
2019,Vulcan,King,2
2020,Vulcan,Sidonians,2
2021,Vulcan,Return,2
2022,Vulcan,House,2
2023,Hero,Phædimus,2
2024,Hero,Sidonians,2
2025,Phædimus,King,2
2026,Phædimus,Sidonians,2
2027,Phædimus,Return,2
2028,King,Sidonians,2
2029,King,Return,2
2030,Sidonians,Return,2
2031,Antinoüs,Youth,2
2032,Antinoüs,Eurymachus,2
2033,Antinoüs,Rest,2
2034,Phronius,Son,2
2035,Phronius,Antinoüs,2
2036,Antinoüs,Home,2
2037,Antinoüs,Again,2
2038,Antinoüs,Pylus,2
2039,Antinoüs,Ship,2
2040,Antinoüs,Which,2
2041,Elis,Thence,2
2042,Pylus,Flocks,2
2043,Antinoüs,Train,2
2044,Hard,Youths,2
2045,God,Whom,2
2046,God,Pylus,2
2047,Mentor,Whom,2
2048,Mentor,Father,2
2049,Pylus,Father,2
2050,Pylus,House,2
